fecha,indice
2030-06-15,-0.0014014796074909297
2030-07-15,0.000822238852578705
2030-08-15,0.0031515728469995175
2030-09-15,0.0020168714304276136
2030-10-15,0.003748318041860932
2030-11-15,0.0049761961663770116
2030-12-15,0.007576663234959424
2031-01-15,0.011974151715103076
2031-02-15,0.011176994962529996
2031-03-15,0.004965800829252132
2031-04-15,0.002739340349353636
2031-05-15,-0.0005596722528418141
2031-06-15,-0.0013464162319534179
2031-07-15,0.000876645917581298
2031-08-15,0.003203241527555578
2031-09-15,0.002063912267285195
2031-10-15,0.003793826274322454
2031-11-15,0.0050170409112251235
2031-12-15,0.007615448067981534
2032-01-15,0.012009340783528888
2032-02-15,0.011206343808825459
2032-03-15,0.004993074975585099
2032-04-15,0.0027617101536736577
2032-05-15,-0.0005408506651258804
2032-06-15,-0.0013324058216750423
2032-07-15,0.000886980505425683
2032-08-15,0.003209785734874071
2032-09-15,0.002067023181506089
2032-10-15,0.0037941296517400858
2032-11-15,0.005014888169106113
2032-12-15,0.007611065908321946
2033-01-15,0.012003119354111247
2033-02-15,0.011199470874334594
2033-03-15,0.004984459643948114
2033-04-15,0.002752733505926752
2033-05-15,-0.0005503208551645988
2033-06-15,-0.0013413621214969362
2033-07-15,0.0008783365976359203
2033-08-15,0.003202177944812812
2033-09-15,0.0020609419819850316
2033-10-15,0.0037892769045391184
